Customer ID,Customer Name,Segment,Orders,Revenue,Profit,Units,Last_Order,First_Order,Recency Days,AOV,Revenue Contribution %,R_Score,F_Score,M_Score,RFM Score,RFM Segment
SC-20230,Scot Coram,Corporate,4,4371.9580000000005,440.14099999999996,49,2017-08-03,2016-06-06,149,1092.9895000000001,0.00190316749203596,2,2,5,225,Potential Loyalists
SC-20260,Scott Cohen,Corporate,8,3729.7929999999997,671.0033999999999,63,2017-06-26,2014-04-06,187,466.22412499999996,0.0016236251102191004,2,4,4,244,Loyal Customers
SC-20305,Sean Christensen,Consumer,7,3979.065,229.1617,64,2017-12-01,2014-12-16,29,568.4378571428572,0.00173213630064563,4,4,4,444,Loyal Customers
SC-20380,Shahid Collister,Consumer,9,5992.536,236.66149999999996,80,2017-11-30,2014-03-01,30,665.8373333333334,0.0026086251766497307,4,5,5,455,Champions
SC-20440,Shaun Chance,Corporate,7,1874.998,379.5611,44,2017-11-24,2015-08-17,36,267.85685714285717,0.0008162098632311748,4,4,3,443,Loyal Customers
SC-20575,Sonia Cooley,Consumer,5,902.7280000000001,100.2253,30,2017-09-29,2014-06-16,92,180.5456,0.0003929686844545712,3,2,1,321,New / Promising
SC-20680,Steve Carroll,Home Office,6,1254.64,370.1578,26,2017-08-26,2014-11-21,126,209.10666666666668,0.0005461603387333539,2,3,2,232,New / Promising
SC-20695,Steve Chapman,Corporate,10,2576.408,611.8291,66,2017-10-02,2014-12-16,89,257.6408,0.0011215423276759254,3,5,3,353,Loyal Customers
SC-20725,Steven Cartwright,Consumer,11,5226.21,1276.6513,133,2017-06-26,2014-06-03,187,475.11,0.002275033973005517,2,5,5,255,Loyal Customers
SC-20770,Stewart Carmichael,Corporate,7,4492.657,-671.1874,75,2017-11-19,2015-06-20,41,641.8081428571429,0.001955709262364323,4,4,5,445,Champions
SC-20800,Stuart Calhoun,Consumer,4,279.25600000000003,51.8252,11,2017-11-30,2015-12-11,30,69.81400000000001,0.0001215635971699623,4,2,1,421,New / Promising
SC-20845,Sung Chung,Consumer,2,280.632,31.1757,13,2017-08-21,2016-11-11,131,140.316,0.00012216258702051473,2,1,1,211,At Risk
SD-20485,Shirley Daniels,Home Office,9,6121.114,1985.1671999999999,82,2017-06-13,2014-01-26,200,680.1237777777777,0.0026645967733098536,2,5,5,255,Loyal Customers
SE-20110,Sanjit Engle,Consumer,11,12209.438000000002,2650.6769,78,2017-12-21,2014-04-11,9,1109.9489090909092,0.0053149196533060356,5,5,5,555,Champions
SF-20065,Sandra Flanagan,Consumer,7,763.5459999999999,228.1623,35,2017-11-01,2014-09-10,59,109.07799999999999,0.00033238103519614984,3,4,1,341,Potential Loyalists
SF-20200,Sarah Foster,Consumer,9,3422.7859999999996,286.9046,74,2017-11-01,2014-12-23,59,380.3095555555555,0.0014899811588756787,3,5,4,354,Loyal Customers
SF-20965,Sylvia Foulston,Corporate,9,3336.535,539.9352,66,2017-11-12,2014-10-21,48,370.7261111111111,0.0014524350298059133,4,5,4,454,Champions
SG-20080,Sandra Glassco,Consumer,3,3406.5809999999997,570.438,30,2017-12-22,2015-10-31,8,1135.5269999999998,0.0014829269215732063,5,1,4,514,Loyal Customers
SG-20470,Sheri Gordon,Consumer,8,1884.798,-119.0105,62,2017-06-30,2014-07-26,183,235.59975,0.0008204759246667953,2,4,3,243,Potential Loyalists
SG-20605,Speros Goranitis,Consumer,6,3124.832,463.269,49,2017-09-13,2014-01-23,108,520.8053333333334,0.001360278090611509,2,3,4,234,Potential Loyalists
SG-20890,Susan Gilcrest,Corporate,3,47.946,-3.7073,17,2017-05-18,2014-03-30,226,15.982,2.0871487917577462e-05,1,1,1,111,Lost / Low Value
SH-19975,Sally Hughsby,Corporate,13,3406.8395,558.4739999999999,113,2017-12-01,2014-12-10,29,262.0645769230769,0.0014830394498263806,4,5,4,454,Champions
SH-20395,Shahid Hopkins,Consumer,10,2180.718,-144.5229,45,2017-12-07,2014-11-02,23,218.0718,0.0009492935675268778,5,5,3,553,Champions
SH-20635,Stefanie Holloman,Corporate,2,2096.392,260.6258,16,2015-11-26,2014-12-16,765,1048.196,0.0009125854148105379,1,1,3,113,At Risk
SJ-20125,Sanjit Jacobs,Home Office,12,3949.656,144.1189,104,2017-09-26,2015-09-22,95,329.138,0.001719334198527246,3,5,4,354,Loyal Customers
SJ-20215,Sarah Jordon,Consumer,6,1341.036,-23.5137,35,2017-12-01,2015-02-09,29,223.506,0.0005837695880998709,4,3,2,432,Potential Loyalists
SJ-20500,Shirley Jackson,Consumer,5,1318.776,68.09629999999999,30,2017-04-21,2014-08-31,253,263.7552,0.000574079534267533,1,2,2,122,At Risk
SK-19990,Sally Knutson,Consumer,3,883.409,168.7933,19,2017-12-22,2016-11-28,8,294.4696666666667,0.00038455888436531076,5,1,1,511,New / Promising
SL-20155,Sara Luxemburg,Home Office,7,3053.012,527.9715,30,2017-10-21,2014-09-21,70,436.14457142857145,0.0013290139546618908,3,4,4,344,Loyal Customers
SM-20005,Sally Matthias,Consumer,4,244.49399999999997,-26.5927,26,2016-11-04,2014-11-23,421,61.12349999999999,0.00010643126782046852,1,2,1,121,At Risk
SM-20320,Sean Miller,Home Office,5,25043.05,-1980.7393,50,2017-10-12,2014-03-18,79,5008.61,0.010901549983195433,3,2,5,325,Loyal Customers
SM-20905,Susan MacKendrick,Consumer,1,1043.041,-237.2885,20,2016-05-03,2016-05-03,606,1043.041,0.0004540486720276543,1,1,2,112,At Risk
SM-20950,Suzanne McNair,Corporate,12,5563.392,581.5741999999999,94,2017-12-05,2014-09-29,25,463.616,0.002421813475759127,5,5,5,555,Champions
SN-20560,Skye Norling,Home Office,6,1860.418,-716.8565000000001,67,2017-09-10,2015-06-18,111,310.06966666666665,0.0008098630085647109,2,3,3,233,Potential Loyalists
SN-20710,Steve Nguyen,Home Office,7,3127.9592,481.74989999999997,89,2017-10-12,2014-05-06,79,446.85131428571424,0.0013616393995218635,3,4,4,344,Loyal Customers
SO-20335,Sean O'Donnell,Consumer,6,2602.5755,-81.0858,52,2017-12-01,2015-10-11,29,433.76258333333334,0.001132933364677619,4,3,3,433,Loyal Customers
SP-20545,Sibella Parks,Corporate,6,1306.086,-118.77570000000001,43,2017-02-06,2014-10-13,327,217.681,0.0005685554200207959,1,3,2,132,New / Promising
SP-20620,Stefania Perrino,Corporate,9,5440.319,-270.42819999999995,77,2017-11-13,2014-09-08,47,604.4798888888889,0.0023682382738136054,4,5,5,455,Champions
SP-20650,Stephanie Phelps,Corporate,9,1872.4360000000001,268.4782,71,2016-12-09,2014-04-16,386,208.04844444444447,0.0008150945928844341,1,5,3,153,Potential Loyalists
SP-20860,Sung Pak,Corporate,10,4282.94,566.7226,80,2017-10-12,2014-12-15,79,428.294,0.0018644168535792186,3,5,5,355,Champions
SP-20920,Susan Pistek,Consumer,6,3990.689,14.692400000000003,57,2017-10-21,2014-11-22,70,665.1148333333333,0.0017371963718831453,3,3,4,334,Loyal Customers
SR-20425,Sharelle Roach,Home Office,5,3233.481,-3333.9144,34,2017-12-22,2014-06-14,8,646.6962000000001,0.0014075743466236245,5,2,4,524,Loyal Customers
SR-20740,Steven Roelle,Home Office,8,4345.8859999999995,1990.4243999999999,50,2017-06-17,2014-02-20,196,543.2357499999999,0.0018918180273676437,2,4,5,245,Loyal Customers
SS-20140,Saphhira Shifley,Corporate,8,1324.028,332.3487,86,2017-12-15,2014-11-23,15,165.5035,0.0005763657949471125,5,4,2,542,Loyal Customers
SS-20410,Shahid Shariari,Consumer,6,3056.8070000000002,-1010.9738,46,2017-09-11,2014-05-30,110,509.4678333333334,0.001330665965187215,2,3,4,234,Potential Loyalists
SS-20515,Shirley Schmidt,Home Office,3,613.4,199.93449999999999,36,2016-08-26,2014-07-14,491,204.46666666666667,0.0002670206208785303,1,1,1,111,Lost / Low Value
SS-20590,Sonia Sunley,Consumer,6,418.49,135.5401,17,2016-10-24,2014-08-05,432,69.74833333333333,0.00018217388267273584,1,3,1,131,At Risk
SS-20875,Sung Shariari,Consumer,5,964.636,-75.586,39,2017-09-01,2014-12-14,120,192.9272,0.0004199180039807336,2,2,2,222,New / Promising
ST-20530,Shui Tom,Consumer,7,433.34000000000003,84.4419,33,2017-08-27,2014-02-14,125,61.90571428571429,0.00018863827168487504,2,4,1,241,New / Promising
SU-20665,Stephanie Ulpright,Home Office,7,2595.364,763.4719,61,2017-12-10,2015-12-05,20,370.76628571428574,0.0011297941093671112,5,4,3,543,Loyal Customers
SV-20365,Seth Vernon,Consumer,10,11470.949999999999,1199.4242,109,2017-09-20,2014-01-11,101,1147.0949999999998,0.004993446676013332,3,5,5,355,Champions
SV-20785,Stewart Visinsky,Consumer,9,4105.305,485.0272,91,2017-02-13,2014-04-12,320,456.14500000000004,0.001787090136934684,1,5,4,154,Loyal Customers
SV-20815,Stuart Van,Corporate,4,1271.0900000000001,199.6502,24,2017-10-15,2015-05-04,76,317.77250000000004,0.000553321227571717,3,2,2,322,New / Promising
SV-20935,Susan Vittorini,Consumer,8,1903.491,106.8912,66,2017-12-28,2016-03-19,2,237.936375,0.0008286132191990456,5,4,3,543,Loyal Customers
SW-20245,Scot Wooten,Consumer,7,1085.078,-19.60620000000001,33,2017-10-10,2014-07-20,81,155.01114285714286,0.0004723478990245092,3,4,2,342,Potential Loyalists
SW-20275,Scott Williamson,Consumer,6,1966.65,332.8725,28,2017-11-30,2014-03-10,30,327.77500000000003,0.0008561071145268368,4,3,3,433,Loyal Customers
SW-20350,Sean Wendt,Home Office,3,1019.044,95.8383,25,2017-07-21,2016-04-09,162,339.6813333333333,0.00044360248057147224,2,1,2,212,At Risk
SW-20455,Shaun Weien,Consumer,7,2921.544,793.6548,18,2017-07-21,2015-06-22,162,417.3634285714285,0.0012717843051906505,2,4,4,244,Loyal Customers
SW-20755,Steven Ward,Corporate,2,758.6959999999999,68.2416,27,2016-07-14,2014-11-02,534,379.34799999999996,0.0003302697700979091,1,1,1,111,Lost / Low Value
SZ-20035,Sam Zeldin,Home Office,11,3625.329,366.43030000000005,69,2017-11-25,2014-09-07,35,329.57536363636365,0.001578150636564952,4,5,4,454,Champions
TA-21385,Tom Ashbrook,Home Office,4,14595.62,4703.7883,36,2017-10-22,2014-09-12,69,3648.905,0.006353654246017436,3,2,5,325,Loyal Customers
TB-21055,Ted Butterfield,Consumer,5,1467.881,390.2113,66,2017-09-02,2016-06-17,119,293.57620000000003,0.0006389867883857157,2,2,2,222,New / Promising
TB-21175,Thomas Boland,Corporate,4,3589.296,829.1635,36,2017-11-02,2014-12-08,58,897.324,0.0015624650251660015,3,2,4,324,Potential Loyalists
TB-21190,Thomas Brumley,Home Office,4,816.1740000000001,179.0038,23,2017-11-11,2014-12-27,49,204.04350000000002,0.0003552906557302146,4,2,1,421,New / Promising
TB-21250,Tim Brockman,Consumer,7,1602.376,260.6155,74,2017-01-15,2014-12-08,349,228.91085714285714,0.0006975341284656927,1,4,2,142,New / Promising
TB-21280,Toby Braunhardt,Consumer,6,2198.45,490.9567,35,2016-05-26,2014-06-21,583,366.4083333333333,0.0009570125268510026,1,3,3,133,New / Promising
TB-21355,Todd Boyes,Corporate,5,834.328,268.967,44,2017-08-06,2016-01-25,146,166.8656,0.0003631933168835058,2,2,1,221,At Risk
TB-21400,Tom Boeckenhauer,Consumer,7,9133.99,2798.3689,55,2017-06-11,2014-01-21,202,1304.8557142857142,0.003976139029830922,2,4,5,245,Loyal Customers
TB-21520,Tracy Blumstein,Consumer,9,4737.486,-1603.0451,85,2017-09-14,2014-10-17,107,526.3873333333333,0.0020622863598359067,2,5,5,255,Loyal Customers
TB-21595,Troy Blackwell,Consumer,5,1387.559,-136.4091,29,2017-03-20,2014-02-18,285,277.5118,0.0006040216264845006,1,2,2,122,At Risk
TB-21625,Trudy Brown,Consumer,9,2797.668,379.882,60,2017-11-30,2014-08-06,30,310.85200000000003,0.0012178595473948423,4,5,4,454,Champions
TC-20980,Tamara Chand,Corporate,5,19052.218,8981.323900000001,42,2016-11-26,2014-11-07,399,3810.4436,0.008293666578860633,1,2,5,125,Potential Loyalists
TC-21145,Theresa Coyne,Corporate,1,1038.26,265.5332,17,2017-09-15,2017-09-15,106,1038.26,0.0004519674434844195,2,1,2,212,At Risk
TC-21295,Toby Carlisle,Consumer,8,4266.812,606.3727,63,2017-12-03,2014-10-14,27,533.3515,0.0018573961353308833,4,4,4,444,Loyal Customers
TC-21475,Tony Chapman,Home Office,9,1244.976,119.104,45,2017-07-30,2014-11-22,153,138.33066666666667,0.0005419534797829626,2,5,2,252,Potential Loyalists
TC-21535,Tracy Collins,Home Office,7,742.5580000000001,217.933,28,2017-12-26,2014-11-03,4,106.0797142857143,0.0003232446987256599,5,4,1,541,Loyal Customers
TD-20995,Tamara Dahlen,Consumer,9,1434.5480000000002,88.1897,67,2017-11-23,2014-05-19,37,159.39422222222225,0.0006244765204435181,4,5,2,452,Loyal Customers
TG-21310,Toby Gnade,Consumer,5,3058.372,682.1704,30,2017-01-27,2015-03-09,337,611.6744,0.00133134722907974,1,3,4,134,Potential Loyalists
TG-21640,Trudy Glocke,Consumer,4,2074.661,365.7205,50,2017-09-07,2014-03-31,114,518.66525,0.0009031256412332453,2,2,3,223,New / Promising
TH-21100,Thea Hendricks,Consumer,5,2422.824,-135.2125,29,2017-01-20,2014-09-27,344,484.5648,0.0010546853093567077,1,3,3,133,New / Promising
TH-21115,Thea Hudgings,Corporate,4,2942.772,-252.5539,29,2017-11-02,2014-09-23,58,735.693,0.001281025116635074,3,2,4,324,Potential Loyalists
TH-21235,Tiffany House,Corporate,8,1022.201,92.729,40,2017-09-04,2014-11-04,117,127.775125,0.00044497676179109,2,4,2,242,Potential Loyalists
TH-21550,Tracy Hopkins,Home Office,7,4234.0960000000005,-571.9678,44,2017-10-19,2014-04-05,72,604.8708571428572,0.0018431544551341732,3,4,4,344,Loyal Customers
TM-21010,Tamara Manning,Consumer,8,2955.2259999999997,573.3013,67,2017-09-18,2014-02-21,103,369.40324999999996,0.0012864464971574432,2,4,4,244,Loyal Customers
TM-21490,Tony Molinari,Consumer,3,1094.6779999999999,292.52099999999996,12,2017-08-22,2017-03-30,130,364.8926666666666,0.00047652689798185165,2,1,2,212,At Risk
TN-21040,Tanja Norvell,Home Office,7,3130.221,-692.0452,48,2017-10-01,2014-10-10,90,447.17442857142856,0.001362623989088709,3,4,4,344,Loyal Customers
TP-21130,Theone Pippenger,Consumer,9,4454.0560000000005,1129.1261,55,2017-12-22,2015-04-14,8,494.8951111111112,0.0019389057687442834,5,5,5,555,Champions
TP-21415,Tom Prescott,Consumer,5,5329.0048,-1087.3898,39,2017-09-17,2015-11-28,104,1065.80096,0.0023197818232159576,2,3,5,235,Loyal Customers
TP-21565,Tracy Poddar,Corporate,4,1936.6399999999999,139.22869999999995,48,2017-01-14,2015-03-01,350,484.15999999999997,0.0008430433896612276,1,2,3,123,New / Promising
TR-21325,Toby Ritter,Consumer,5,675.9419999999999,220.36440000000002,22,2017-06-20,2014-12-01,193,135.18839999999997,0.00029424592846083393,2,3,1,231,New / Promising
TS-21085,Thais Sissman,Consumer,2,4.833,-3.3156,4,2017-01-07,2015-07-19,357,2.4165,2.1038647875871164e-06,1,1,1,111,Lost / Low Value
TS-21160,Theresa Swint,Corporate,6,2163.6240000000003,260.87440000000004,60,2016-08-13,2014-04-23,504,360.60400000000004,0.0009418523375084601,1,3,3,133,New / Promising
TS-21205,Thomas Seio,Corporate,7,5371.09,862.8877,67,2017-06-15,2014-03-21,198,767.2985714285714,0.0023381020322700776,2,4,5,245,Loyal Customers
TS-21340,Toby Swindell,Consumer,5,974.7819999999999,-184.97889999999998,51,2017-05-18,2014-01-19,226,194.95639999999997,0.00042433468350377496,1,3,2,132,New / Promising
TS-21370,Todd Sumrall,Corporate,6,11891.751,2371.7144000000003,59,2017-11-24,2014-10-28,36,1981.9585,0.00517662656562257,4,3,5,435,Loyal Customers
TS-21430,Tom Stivers,Corporate,5,2054.14,48.70169999999999,31,2017-07-11,2014-07-30,172,410.828,0.0008941925956495342,2,3,3,233,Potential Loyalists
TS-21505,Tony Sayre,Consumer,6,2243.274,11.377899999999983,54,2017-12-19,2014-12-20,11,373.87899999999996,0.000976524969482661,5,3,3,533,Loyal Customers
TS-21610,Troy Staebel,Consumer,7,2820.424,-294.6981,44,2017-11-05,2014-08-16,55,402.9177142857143,0.0012277655161733096,3,4,4,344,Loyal Customers
TS-21655,Trudy Schmidt,Consumer,5,3368.094,220.91629999999998,52,2017-05-06,2015-02-06,238,673.6188,0.0014661730535657854,1,3,4,134,Potential Loyalists
TT-21070,Ted Trevino,Consumer,7,4915.602,751.9567,66,2017-11-29,2014-05-18,31,702.2288571428571,0.0021398224617407004,4,4,5,445,Champions
TT-21220,Thomas Thornton,Consumer,8,1427.0439999999999,278.7371,55,2017-06-30,2014-09-23,183,178.38049999999998,0.0006212099362585286,2,4,2,242,Potential Loyalists
TT-21265,Tim Taslimi,Corporate,3,439.5,93.9162,8,2016-11-19,2015-08-15,406,146.5,0.00019131979601583646,1,1,1,111,Lost / Low Value
TT-21460,Tonja Turnell,Home Office,7,5364.808,1124.4999,48,2017-12-18,2015-12-08,12,766.4011428571429,0.0023353673998273666,5,4,5,545,Champions
TW-21025,Tamara Willingham,Home Office,7,5278.826,737.3905,57,2017-10-27,2014-12-22,64,754.118,0.0022979383697908848,3,4,5,345,Loyal Customers
TZ-21580,Tracy Zic,Consumer,4,1707.286,224.8887,30,2017-11-25,2014-11-11,35,426.8215,0.0007432027514464013,4,2,2,422,Potential Loyalists
VB-21745,Victoria Brennan,Corporate,6,2005.596,371.2398,37,2017-11-06,2015-07-17,54,334.266,0.0008730607909219057,3,3,3,333,Potential Loyalists
VD-21670,Valerie Dominguez,Consumer,6,6442.254,1617.7874000000002,71,2016-05-28,2014-08-04,581,1073.709,0.0028043929946807884,1,3,5,135,Potential Loyalists
VF-21715,Vicky Freymann,Home Office,5,847.944,-96.27799999999999,35,2017-12-17,2014-03-01,13,169.5888,0.0003691205304046699,5,3,1,531,Potential Loyalists
VG-21790,Vivek Gonzalez,Consumer,6,846.01,143.6268,32,2017-07-29,2014-08-08,154,141.00166666666667,0.00036827863623972197,2,3,1,231,New / Promising
VG-21805,Vivek Grady,Corporate,5,427.372,-52.333,16,2017-03-19,2014-09-22,286,85.4744,0.00018604032733306045,1,3,1,131,At Risk
VM-21685,Valerie Mitchum,Home Office,7,2454.866,513.5269,37,2017-11-06,2014-04-07,54,350.69514285714286,0.001068633589001621,3,4,3,343,Loyal Customers
VM-21835,Vivian Mathis,Consumer,5,380.69,116.6373,25,2017-09-04,2014-03-22,117,76.138,0.00016571907427819974,2,3,1,231,New / Promising
VP-21730,Victor Preis,Home Office,3,993.9019999999999,205.3888,18,2017-11-30,2015-07-05,30,331.30066666666664,0.00043265785642714874,4,1,2,412,New / Promising
VP-21760,Victoria Pisteka,Corporate,7,3360.526,-1018.7768,65,2017-10-16,2014-09-06,75,480.07514285714285,0.001462878609387747,3,4,4,344,Loyal Customers
VS-21820,Vivek Sundaresam,Consumer,4,1055.981,-262.8093,38,2017-05-23,2014-01-07,221,263.99525,0.00045968161437223893,2,2,2,222,New / Promising
VT-21700,Valerie Takahito,Home Office,2,1736.596,-224.08889999999997,42,2015-04-05,2014-06-06,1000,868.298,0.0007559617576380376,1,1,2,112,At Risk
VW-21775,Victoria Wilson,Corporate,10,6134.0380000000005,-874.6645,77,2017-12-02,2014-05-11,28,613.4038,0.0026702227506561764,4,5,5,455,Champions
WB-21850,William Brown,Consumer,11,6160.102,714.3311,146,2017-12-10,2014-11-04,20,560.0092727272727,0.0026815687328253612,5,5,5,555,Champions
XP-21865,Xylona Preis,Consumer,11,2374.658,621.23,100,2017-11-17,2014-01-20,43,215.878,0.0010337180527130244,4,5,3,453,Loyal Customers
YC-21895,Yoseph Carroll,Corporate,5,5454.35,1305.629,31,2017-12-26,2014-11-17,4,1090.8700000000001,0.002374346141977196,5,3,5,535,Champions
YS-21880,Yana Sorensen,Corporate,8,6720.4439999999995,1778.2923,58,2017-12-21,2015-01-12,9,840.0554999999999,0.002925492548841529,5,4,5,545,Champions
ZC-21910,Zuschuss Carroll,Consumer,13,8025.707,-1032.1490000000001,105,2017-11-06,2014-10-13,54,617.362076923077,0.0034936897067642113,3,5,5,355,Champions
ZD-21925,Zuschuss Donatelli,Consumer,5,1493.944,249.1307,32,2017-06-11,2014-08-27,202,298.7888,0.0006503323352425092,2,3,2,232,New / Promising
